"","TOWN","LAT","LNG"
"3292","Stella","-1.0147364","34.4887814"
"3293","Suba","-1.1725353","34.4447798"
"3294","Suba-Kuria","-1.1725353","34.4447798"
"3295","Suguta","-1.2872731","36.7798955"
"3296","Suneka","-0.6787595","34.70769"
"3297","Tabaka","-0.7547705","34.6607641"
"3299","Tendere","-0.8148491","34.7293282"
"3302","Tinga","0.0499749","34.221704"
"3303","Tombe","-0.6560266","34.8775904"
"3304","TTC Migori","-1.066667","34.466667"
"3307","Ulanda","0.0240007","34.5874448"
"3310","Uriri","-0.9688889","34.5083333"
"3311","Urudi","-0.2843158","34.9544522"
"3312","Usenge","-0.0570615","34.1526572"
"3314","Wagai","0.0546527","34.4376862"
"3319","Action","-1.2514022","36.887022"
"3320","Ahero","-0.1744386","34.9203383"
"3321","Ainabkoi","0.1883986","35.5302127"
"3322","Ainamoi","-0.3","35.283333"
"3323","Aitong","-1.1930531","35.2510726"
"3324","Aitong","-1.1930531","35.2510726"
"3325","Alale","2.2771751","35.0052202"
"3326","Aldai","0.0808096","35.0769639"
"3327","Ambusket","-0.6294347","35.6511042"
"3328","Amuka","1.0887504","35.0237811"
"3329","Arror","-1.2837701","36.8184483"
"3330","Arror","-1.2837701","36.8184483"
"3331","Aruba","-3.2591667","38.8819444"
"3332","Bagaria","-0.4905303","36.040518"
"3333","Bahati","-0.1566522","36.1463934"
"3334","Bangladesh","-4.0111832","39.6331048"
"3335","Baraton","0.5162002","35.2733847"
"3337","Bartolimo","0.6836545","35.8191331"
"3338","Barwesa","0.72","35.73"
"3340","Beeston Farm","-0.3822876","35.9213359"
"3341","Belgut","-0.7510292","35.4162043"
"3342","Bendera","1.7824567","36.8169524"
"3343","Bidii","-1.2663609","36.8495165"
"3344","Big Tree","0.897937","34.9930292"
"3345","Birunda","0.9585741","34.9220744"
"3346","Block Four","1.2316506","35.1036519"
"3347","Boito","-0.6250587","35.198681"
"3348","Bomet","-0.7836045","35.3383954"
"3349","Bondeni","-1.3660175","38.0085741"
"3350","Bondet","-0.7575813","35.5864468"
"3352","Brooke","-0.3353763","35.3229619"
"3353","Bugar","0.7565029","35.5274756"
"3354","Bunambo","0.8303807","34.9330764"
"3355","Bureti","-0.5865729","35.1975011"
"3356","Burnt Forest","0.2153963","35.4316201"
"3357","Centre Kwanza","0.5686612","35.4838998"
"3358","Chandera","-0.3086886","35.7316053"
"3359","Chebaraa","0.8904","35.494461"
"3360","Chebarus","0.0603796","35.187926"
"3361","Chebiemit","0.85822","35.488392"
"3362","Chebirbelek","-0.640309","35.1995982"
"3364","Chebole","-0.7467126","35.2151687"
"3365","Chebororwa","0.9438776","35.3943041"
"3366","Chebotoi","-0.5520008","35.632149"
"3368","Chebunyo","-0.9683335","35.1890844"
"3369","Chemaner","-0.78","35.5"
"3371","Chemosot","-0.1605515","35.0718892"
"3372","Chepareria","1.3081095","35.2066038"
"3373","Chepchoina","1.204073","34.8091185"
"3375","Chepkoilel","0.5784297","35.3020364"
"3376","Chepkorio","0.383333","35.533333"
"3377","Cheplanget","-0.6360774","35.1370198"
"3378","Cheplaskei","0.4265209","35.3132558"
"3379","Chepnyal","1.6052101","35.2899313"
"3382","Chepseon","-0.2260131","35.5505902"
"3383","Chepsonoi","0.2010837","34.9622594"
"3384","Cheptalal","-0.6124654","35.3735518"
"3385","Chepterit","0.2290034","35.1435512"
"3386","Chepterwai","0.5237326","34.9265418"
"3387","Cheptiret","0.3571079","35.3555402"
"3388","Cheptongei","0.9419816","35.5157197"
"3389","Chesoi","1.07","35.6"
"3390","Chesongoch","0.9962713","35.560708"
"3391","Choronok","-0.775183","35.5660647"
"3392","Chororget","0.4","35.583333"
"3393","Churo","0.783975","36.395679"
"3394","Corner Mbaya","-0.0926381","34.779979"
"3395","Dck","-1.2625015","36.757372"
"3396","Delamere","-0.1594303","37.3333788"
"3397","Dikirr","-1.0158948","35.1064189"
"3398","Eburu","-0.6332593","36.2644405"
"3399","Egerton Gate","-0.3711293","35.9430814"
"3400","Egerton University","-0.286849","36.0671134"
"3401","Elburgon","-0.3","35.816667"
"3402","Eldama Ravine","0.05","35.716667"
"3403","Eldoret","0.516667","35.283333"
"3404","Elementaita","-1.2427746","36.7733056"
"3405","Elimu","-0.1016825","34.2736946"
"3406","Emining","0.1404785","35.8875544"
"3407","Emitik","-0.8194191","35.6048226"
"3408","Emoru","1.0238854","34.9968433"
"3410","Endebess","1.0677188","34.8596574"
"3411","Enengetia","-0.6897153","35.8995437"
"3413","Equator","0.005208","35.561272"
"3414","Esageri","0.02","35.82"
"3416","Ewaso-Ngiro","-2.0151468","36.1190456"
"3417","Flax","0.4503141","35.4567808"
"3418","Freearea","-0.2961203","36.1233057"
"3419","Furfaral","0.796054","35.135994"
"3420","Garage","-1.305042","36.8471927"
"3421","Getarwet","-0.5222308","35.1517146"
"3422","Gilgil","-0.4922735","36.3172993"
"3424","Gitare","-0.402565","37.544991"
"3426","Goseta","1.0780342","35.0651836"
"3428","Hawaii","-1.1205923","36.6556677"
"3429","Heshima","-0.0957115","34.7671674"
"3430","Hill Tea","0.0747703","35.2190555"
"3431","Himaki","0.1940319","35.2200607"
"3433","H-Z","-0.023559","37.906193"
"3434","Ihindu","-1.283555","36.8387474"
"3435","Isinya","-1.6727148","36.8425202"
"3436","Islamic","-1.2744957","36.8506167"
"3437","Itembe","-0.7856462","35.3037518"
"3438","Iten","0.673056","35.508333"
"3439","Jamhuri- Kericho","-0.366667","35.3"
"3440","Jericho- Kericho","-1.2910212","36.8437714"
"3441","Jerusalem","-1.2856822","36.8667341"
"3442","Jua kali","0.6135461","35.1221212"
"3444","Kabarak University","-0.2784129","36.0585895"
"3445","Kabarnet","0.5","35.75"
"3446","Kabartonjo","0.633333","35.8"
"3447","Kabasis","0.4337842","35.7885647"
"3448","Kabatini","-0.95","37.1"
"3449","Kabenes","0.7626582","35.296264"
"3451","Kabianga","-0.4460549","35.1378554"
"3452","Kabichbich","1.2115118","35.2935791"
"3453","Kabiiyet","0.413503","35.075451"
"3454","Kabisaga","-0.4460549","35.1378554"
"3456","Kacheliba","1.2901836","35.0797319"
"3458","Kaiboi","0.4112358","35.0222946"
"3459","Kainuk","1.7765218","35.5028379"
"3460","Kajiado","-1.8420731","36.7918599"
"3461","Kakuma","3.7067943","34.8665552"
"3462","Kalemngorok","2.1317057","35.4959927"
"3463","Kalokol","3.5341467","35.8593486"
"3464","Kamara","-0.5608483","37.0452332"
"3467","kamere","-0.8191187","36.3179684"
"3468","Kamoi","1.0827326","35.2561784"
"3469","Kampi ya moto","-0.1243505","35.943122"
"3470","Kamureito","-0.7433802","35.188297"
"3471","Kamwerer","0.316667","35.633333"
"3472","Kanyiriri","-0.5853712","37.5607794"
"3473","Kapcherop","1.0156135","35.2709091"
"3474","Kapenguria","1.260912","35.07835"
"3475","Kapkatet","0.787392","35.2415422"
"3476","Kapkerer","0.013281","34.7954459"
"3477","Kapkesosio","-0.8666667","35.3166667"
"3479","Kapkoi","0.6532927","35.4997681"
"3480","Kapkoros","0.0583447","35.2440924"
"3481","Kaplamai","0.2714263","35.0433664"
"3482","Kaplolo","0.7675636","35.4958552"
"3483","Kapomboi","1.1596651","34.9047661"
"3484","Kapsabet","0.202957","35.0978385"
"3485","Kapsaos","0.0195248","35.0509202"
"3486","Kapsasur","0.202957","35.0978385"
"3487","Kapset","-0.5375184","35.2303006"
"3488","Kapsigira","1.260912","35.07835"
"3489","Kapsimotwo","0.0937166","35.161212"
"3490","Kapsoit","-0.3206518","35.2189682"
"3492","Kapsowar","0.948567","35.5084609"
"3493","Kapsumai","-0.0917016","34.7679568"
"3494","Kapsuser","-0.4","35.216667"
"3495","Kaptarakwa","0.466667","35.533333"
"3497","Kaptein","-0.5698057","35.2543339"
"3499","Kaptumo","0.075974","35.0592309"
"3501","karagita","-0.7785265","36.4418472"
"3502","Karagita-South Lake","-0.7771298","36.4276778"
"3503","karati","-0.483158","37.1273549"
"3505","Karunga","-0.8433537","34.1573669"
"3506","Kasanbara","-0.7167132","36.4323753"
"3507","Kasarani","-1.2278411","36.9057288"
"3509","Kataret","-0.9166667","35.1666667"
"3510","Katilu","2.2042495","35.4831198"
"3511","Kauriong`","2.0922346","35.0957206"
"3512","Kayole","-1.2761617","36.913794"
"3513","KCC","0.2001953","35.1193271"
"3514","Kedowa","-0.1794444","35.5436111"
"3515","Keiyo","-1.2713047","36.8165801"
"3516","Kembu","-1.1748105","36.8304102"
"3517","Keresoi","-0.2992992","35.5302127"
"3518","Kericho","-0.366667","35.3"
"3519","Keringet","-0.4260762","35.6901698"
"3520","Kerio valley","0.6433622","35.6095474"
"3521","Keroka","-0.7771138","34.9458389"
"3522","Kesogon","1.164846","35.1133561"
"3523","Kesses","0.3020575","35.3231684"
"3524","Kiamunyeki","-0.261317","36.0186458"
"3525","Kiamunyi","-0.261317","36.0186458"
"3526","Kibagenge","0.1816496","36.3077009"
"3527","Kibomet","1.0220639","35.036063"
"3528","Kibunja","-0.2326638","35.7334007"
"3530","Kihingo","-1.1609935","36.8286418"
"3532","Kilibwoni","0.2155686","35.1582241"
"3534","Kimalel","0.5170591","35.2738949"
"3535","Kiminini","0.8935153","34.9258526"
"3536","Kimogoro","-0.8593475","35.5916986"
"3537","Kinamba","0.4131607","36.3213639"
"3538","Kinungi","-1.4548347","36.9755495"
"3540","Kipkaren","0.4771845","35.1046994"
"3543","Kipkelion","-0.207704","35.4480605"
"3544","Kipsaina","1.1272275","35.1029277"
"3545","Kipsaiya","1.0089913","35.5720353"
"3546","Kipsangui","0.7441955","35.2820563"
"3547","kipsaraman","0.6288259","35.7944655"
"3548","Kipsarwet","-0.8476314","35.3385786"
"3549","Kipsitet","-0.2245942","35.1721635"
"3550","Kipsyenan","-0.0952381","35.9346125"
"3551","Kiptagich","0.5205185","35.2681034"
"3552","Kiptenden","-0.5","35.1"
"3553","Kiptere","-0.4","35.1"
"3555","Kiratina","-0.483158","37.1273549"
"3556","Kisawai","-4.0226198","39.6879333"
"3557","Kisumu Ndogo","-1.2545334","36.8879148"
"3558","Kitale","1.019089","35.0023048"
"3559","Kiti","-0.2651597","36.1168738"
"3560","Kiungani","0.9414495","34.946528"
"3562","Kiwawa","2.0107396","35.0295639"
"3563","Kobos","1.145412","34.957957"
"3564","Kobujoi","0.1056648","34.9660159"
"3565","Kodich","1.6307345","35.0484788"
"3567","Koiwa","-0.6130556","35.3372222"
"3568","Kolongolo","1.2148853","34.9758339"
"3569","kolowa","1.2118383","35.7475126"
"3570","Kongoni","-0.8218044","36.259017"
"3571","Konyau","-0.0504312","34.7857706"
"3572","Kuinet","0.6232783","35.3159302"
"3575","Kwa muhia","-0.8303614","36.3385677"
"3579","Lanet","-0.3117786","36.130776"
"3580","Langalanga","-0.3077311","36.0716729"
"3581","Lelan","1.2586058","35.0952244"
"3582","Lemek","-1.1040482","35.3877629"
"3583","Lengetia","-1.366667","36.733333"
"3584","Lessos","1.0443348","34.9892412"
"3586","Likuyani","-4.0929017","39.6614446"
"3587","Litein","-0.582624","35.1901151"
"3588","Lodwar","3.116667","35.6"
"3589","Loitoktok","-2.900974","37.518197"
"3590","Lokichar","2.38","35.65"
"3591","Lokichogio","4.2","34.35"
"3592","Lokitaung","4.27","35.75"
"3593","Lokori","1.9521315","36.0322459"
"3594","Londiani","-0.166667","35.6"
"3595","London","51.4753185","0.0368204"
"3596","Longisa","-0.8666667","35.3833333"
"3597","longoNot","-0.9210039","36.4472577"
"3598","Lorogon","1.9346637","35.3602266"
"3599","Lowareng`","4.2779384","35.8975911"
"3600","Lugari","0.6511579","34.8762111"
"3601","Lugari","0.6511579","34.8762111"
"3602","Lukhome","0.9052937","34.8558211"
"3603","Lumakanda","0.6365917","35.0122243"
"3604","M. Bs","25.0692692","-77.3503629"
"3605","Maai Mahiu","-0.7190438","36.4342515"
"3606","Maasai Mara","-1.5819814","35.2451002"
"3608","Machewa","0.8884244","34.8234643"
"3609","Mahimahiu","-0.9820293","36.5864447"
"3610","MaI Mahiu","-0.9820293","36.5864447"
"3611","Maili Kumi","-0.1670982","36.1287387"
"3612","Maili Saba","0.1749679","36.344028"
"3614","Maimahiu","-0.7190438","36.4342515"
"3615","Maji Mazuri","-1.2279466","36.92925"
"3617","Makoi","0.9833333","35.3833333"
"3618","Makutano","1.2544328","35.0911142"
"3620","Mangu","-0.9666667","36.9"
"3621","Maraba","-0.0122559","35.2841027"
"3622","Marakwet","0.7740332","35.4798991"
"3624","Mararianda","-1.2035527","35.0666897"
"3625","Maridadi","-3.9666667","39.3166667"
"3626","Marura","-0.0063335","37.0485751"
"3627","Mathangauta","-0.6436278","37.375879"
"3628","Matharu","0.1062258","35.5045491"
"3629","Matisi","0.620329","34.6953272"
"3630","Matunda","0.8272566","35.1206893"
"3631","Mau Narok","-0.6","36"
"3632","Mau Summit","-0.1748432","35.620484"
"3633","Mauche","-0.5030262","35.9742352"
"3634","Mautuma","0.7373332","34.9777038"
"3635","Mawanga","-0.2676629","36.1097215"
"3637","Medical","-1.3008214","36.8041652"
"3638","Merewet","0.7180138","35.3078136"
"3639","Merigi","-0.7761649","35.4028414"
"3642","Mirangine","-0.1791548","36.2386755"
"3643","Mirera","-0.7820862","36.4462433"
"3644","Mlango Moja","-4.0559803","39.6744992"
"3645","Mogil","1.0517424","35.6295955"
"3646","Mogoiwet","0.7663204","35.2425863"
"3647","Mogotio","-0.0207658","35.9560546"
"3648","Moi University","0.5111631","35.2843657"
"3649","Moi University-Annex","0.4814616","35.2981818"
"3650","Moiben","0.823846","35.376381"
"3651","Moi's Bridge","0.8766986","35.1200016"
"3652","Moisbridge","0.8766986","35.1200016"
"3653","Molem","-0.1544795","34.8364597"
"3654","Molo","-0.2488358","35.7323709"
"3655","Molo Keepleft","-0.2520286","35.7337267"
"3656","Molo Posta","-0.24416","35.7282"
"3658","Mosoriot","0.3189327","35.1667505"
"3659","Muchorwe","0.0290403","35.511235"
"3661","Mugango","-0.7150584","35.3951007"
"3662","Mulot","-0.9255793","35.4176366"
"3665","Munyaka","-1.2893015","36.8446711"
"3666","Murkan","-1.0539392","35.0617867"
"3667","Murunyu","-0.2445965","36.1551366"
"3668","Muserechi","-0.0297692","35.8709323"
"3669","Mutua","-1.0666667","37.6166667"
"3670","Mwaita","1.025225","35.1981461"
"3671","Mwamba","-2.4986111","37.9430556"
"3673","N Y S","-0.023559","37.906193"
"3674","Naiberi","0.467148","35.389334"
"3675","Naishi","-0.4277234","36.0428971"
"3676","Naivasha","-0.720236","36.428531"
"3677","Nakuru","-0.3030988","36.080026"
"3678","Nakuru-KFA","-0.2854342","36.0634374"
"3679","Nakwijit","1.6470571","35.1229692"
"3680","Namanga","-2.5520935","36.7838976"
"3681","Namanjalala","1.0696041","34.9992274"
"3682","Nandi Hills","0.1030731","35.176372"
"3683","Nangili","0.7469275","35.1440668"
"3684","Narok","-1.083333","35.866667"
"3686","Nchura","0.1325","37.7363889"
"3687","Ndalat","0.5375","35.1002778"
"3688","Ndalu","0.8473192","34.9951753"
"3689","Ndanai","-0.8395071","35.0948976"
"3690","Ndaraweta","-0.0581284","36.531071"
"3691","Ndeffo","-0.2422443","36.1447513"
"3692","Ndemi","-1.3009824","36.7768621"
"3693","Ndovu Estate","-1.265466","36.8369158"
"3694","Ndundori","-0.2511059","36.2386755"
"3695","Ndurio","0.0195248","35.0509202"
"3696","Ngaram","-1.2746653","36.8290646"
"3698","Ngata Bridge","-0.2837607","35.9910187"
"3699","Ngatataek","-2.4011483","36.8600088"
"3700","Ngeria","0.3920436","35.3659874"
"3701","Ngetmoi","0.4098085","35.8198017"
"3702","Ngito","-1.2723997","36.9162887"
"3704","Ngondi","-0.8308388","36.203379"
"3707","Ngorika","-1.6966667","35.49"
"3709","Njokerio","-0.3836389","35.9191936"
"3710","Njoro Town","-0.331626","35.944938"
"3711","Norok","-1.083333","35.866667"
"3712","Ntulele","-1.0935239","36.0906941"
"3713","Nyagacho","-0.360111","35.2752167"
"3714","Ogilgei","0.0589657","36.2084055"
"3716","Olasit","-1.0810351","36.2370944"
"3717","Olbutyo","-0.8520312","35.273164"
"3718","Olbutyo","-0.8520312","35.273164"
"3720","Olenguruone","-0.5968149","35.6314191"
"3722","Olive Inn","-0.2697144","36.030055"
"3724","Olmekenyu","-0.8301683","35.6679404"
"3727","Olokirikirai","-0.7461051","35.8854568"
"3731","Ortum","1.4375133","35.3562259"
"3732","Oserian","-0.8211201","36.2896885"
"3733","Ossen","0.5993179","35.7708246"
"3736","PGH","-0.0886962","34.7720078"
"3737","Piave","-0.3377552","35.9942123"
"3738","Pwani","-4.0690486","39.6783107"
"3739","Rafiki","-1.0349974","37.0740348"
"3740","Rongai","-0.166667","35.85"
"3741","Roret","-0.3200534","35.5454439"
"3742","Saboti","0.9416506","34.8431006"
"3743","Sachangwan","-0.4529411","35.6929013"
"3744","Salama","-1.8506062","37.2570821"
"3745","Salawa","0.7833333","36.0333333"
"3747","Sangach","1.2729575","35.6319666"
"3748","Sango","-1.3577211","36.9328562"
"3749","Sango","-1.3577211","36.9328562"
"3750","Saos","0.1085543","35.8151829"
"3751","Saosa","-0.4153464","35.3058103"
"3752","Saptet","-0.4853667","35.6992042"
"3753","Segero","1.5833333","36.7833333"
"3754","Seguton","0.502208","35.7369442"
"3755","Sekenani","-1.5219424","35.3368378"
"3757","Seretunin","0.557095","35.780251"
"3758","Showground","0.1796755","35.0944841"
"3759","Sibanga","1.0284014","35.1193139"
"3760","Sigor","1.4959744","35.4727149"
"3761","Sigowet","-0.0046529","35.3832263"
"3762","Silibwet","-0.7303033","35.3478133"
"3763","Simatwet","0.2305504","35.1981354"
"3764","Sinai","-1.0521784","37.0980385"
"3765","Sinendeet","0.4259495","35.211369"
"3766","Sinoko","0.9667832","35.15095"
"3767","Siongiroi","-0.8933397","35.2107255"
"3768","Sitoito","-0.391696","35.5712843"
"3769","Siyoi","1.2414867","35.1459932"
"3770","Sobea","-0.2477838","35.9390375"
"3771","Sogoo","-0.8331345","35.5835071"
"3773","Solai","0.0028237","36.1558982"
"3774","Solian","-0.0008596","35.756169"
"3775","Sosiot","-0.3627385","35.1715614"
"3776","Soy","0.6776219","35.14397"
"3777","Stoo","-0.4556091","35.9787333"
"3778","Stoo Mbili","-0.4556091","35.9787333"
"3781","Suswa","-1.15","36.35"
"3782","Suwerwa","1.010081","35.3380837"
"3784","Tambach","0.5918511","35.5192639"
"3786","TEACHERS","-2.3608799","40.709627"
"3787","Tendwet","0.1326439","35.1032371"
"3788","Tenewek","-0.7434909","35.3589688"
"3790","Tenges","0.3140797","35.8014607"
"3791","Tergada","1.4520681","103.8258424"
"3792","Timau","0.0854987","37.2383506"
"3793","Timboroa","0.0854953","35.5302127"
"3794","Tindinyo","0.1836666","34.9463618"
"3795","Tindiret","-0.0761111","35.3563889"
"3796","Tipis","-1.0957336","35.8914757"
"3797","Toll","-3.4833333","37.6333333"
"3798","Torongo","0.1232172","35.6037367"
"3799","Tot,Marakwet","1.200411","35.6587503"
"3801","Tugen Estate","0.6800554","35.3880277"
"3803","Tuigoin","0.9659549","35.3297956"
"3804","Tulwo","0.4809859","34.9486727"
"3805","Tumaini","-0.2547204","36.2929075"
"3806","Turbo","0.6342241","35.0470761"
"3807","Turi","-0.2784766","35.7592535"
"3808","Turkwell","3.1","36.1"
"3809","Tuwan","1.0348633","34.9899852"
"3810","Waitaluk","0.9340218","35.0690085"
"3811","Wanyororo","-0.1567389","36.1029284"
"3812","Westlands","-1.2682643","36.8111214"
"3813","White House","-0.6871601","34.7765914"
"3815","Ziwa","0.8342805","35.246438"
"3816","Ziwa Machine","0.8162838","35.2278975"
"3817","Aboke","0.2558438","34.1990458"
"3819","Akado","-0.1276945","34.7965229"
"3822","Alwala","-0.5","34.37"
"3823","Amagoro","0.627871","34.332576"
"3824","Amalemba","0.2706634","34.7540528"
"3825","Amukura","0.5623429","34.2733526"
"3826","Aram","24.8592171","67.0198655"
"3827","Asembo bay","-0.18","34.38"
"3828","Asinge","0.6611216","34.2000036"
"3830","Bahai","-0.4238442","36.949693"
"3831","Bandani","-0.0790875","34.7420679"
"3832","Bande","-1.0343389","34.19054"
"3833","Banja","0.0287224","34.8237137"
"3835","Bar Ober","0.2723413","34.2455153"
"3837","Barkorwa","-0.0723628","34.5123323"
"3839","Bodi","-0.3693705","34.9529528"
"3840","Bokoli","1.011151","35.1993692"
"3841","Bookers","0.3590167","34.5003319"
"3842","Boro","2.6288889","37.7994444"
"3843","Boyani","-1.3618309","36.7455619"
"3844","Budalangi","0.1338099","34.0273511"
"3845","Budokomi","0.3998271","34.1229405"
"3846","Buhuru","-1.2738583","36.8774933"
"3847","Bukembe","0.6113175","34.6529496"
"3849","Bukiri","0.2357011","34.0898198"
"3850","Bukuga","0.2243233","34.6080856"
"3851","Bukura","0.2243233","34.6080856"
"3852","Bulanda","0.2887422","34.4805586"
"3853","Bulemia","0.1151632","34.0014732"
"3854","Bumala","0.3","34.2"
"3855","Bumbe","0.1718006","33.999542"
"3856","Bungoma","0.5695252","34.5583766"
"3858","Busia","0.4607691","34.1114621"
"3859","Busibwabo","0.4082587","34.1980357"
"3862","Butere","0.216667","34.5"
"3863","Butere-Lower","0.216667","34.5"
"3864","Butula","0.3416124","34.3352003"
"3865","Buyangu","0.0893961","34.5680671"
"3866","Buyofu","0.4819594","34.386886"
"3868","Chamakanga","0.1457269","34.7963485"
"3869","changara","0.7272346","34.4170117"
"3870","Chavakali","0.1166116","34.731949"
"3871","Chebwai","0.4982093","34.8315434"
"3874","Cheptais","0.8274142","34.4487407"
"3875","Cheptul","0.1283758","34.8614538"
"3876","Chesamis","0.8347578","34.791685"
"3878","Chimoi","0.5784506","34.8211455"
"3879","Chula Imbo","-0.0388835","34.6382861"
"3881","Chwele","0.7358836","34.5777565"
"3882","Dago","-0.8546167","34.5801812"
"3883","Daraja Mbili","-0.0480171","34.6509823"
"3884","Demesi","0.0884214","34.6883252"
"3885","Depo","-1.3039968","36.8312734"
"3888","Ekero","0.2056943","34.5377631"
"3889","Ekwanda","-0.0140548","34.5713997"
"3890","Elugulu","0.6599378","34.7547433"
"3891","Ematioli","0.0532152","34.6138006"
"3892","Emuhaya","0.0352006","34.6187371"
"3893","Eregi","0.1584886","34.7202041"
"3895","Esibuye","0.0579622","34.6035849"
"3897","Funyula","0.279642","34.1177232"
"3898","Gambogi","0.0010125","34.7409864"
"3899","Ganga","0.1810662","34.0630125"
"3900","Ganjala","0.3333333","34.15"
"3901","Gisambai","0.0520034","34.7488726"
"3902","Givogi","0.0457784","34.8214325"
"3903","Hamisi","-1.2525347","36.8714663"
"3904","Harambee","-1.2806721","36.8761485"
"3905","Hawinga","0.0789857","34.1529241"
"3906","Holo","-0.0385492","34.611588"
"3907","Huma","-0.38","34.5"
"3909","Ileho","0.2542981","34.9641596"
"3910","Ilesi","0.2337999","34.7538818"
"3911","Imanga","0.2534679","34.5608398"
"3912","Ingotse","0.3504465","34.6732015"
"3913","Isongo","-4.3166667","38.1666667"
"3914","Isulu","0.1814435","34.7141883"
"3915","Ivihiga","0.0921041","34.7298765"
"3916","Jebrok","0.0181959","34.7605035"
"3918","Jera","-1.67","39.6"
"3919","Kabula","0.4884337","34.528145"
"3921","Kakamega","0.2827307","34.7518631"
"3922","Kakamega-Court","0.2827307","34.7518631"
"3923","Kakamega-PGH","0.2827307","34.7518631"
"3924","KALANDINI","-0.1747586","34.3676375"
"3925","Kambi","-1.0584347","37.1233755"
"3926","Kambiri","0.3808333","34.9075"
"3927","Kamukuywa","0.7781044","34.7892687"
"3928","Kanduyi","0.5937017","34.5528817"
"3929","Kanyumba","-1.4308393","36.6860908"
"3930","Kapkateny","0.787392","35.2415422"
"3931","Kapsokwony","0.852222","34.701944"
"3932","Kaptama","0.883333","34.766667"
"3934","Kemodo","0.4685467","34.1848719"
"3935","Khaunga","0.3772266","34.5857148"
"3938","Khwisero","0.1799594","34.6346638"
"3939","Kibabi","-3.204132","40.114673"
"3940","Kibisi","0.6970675","34.8648548"
"3941","Kiboswa","-0.0286644","34.7498829"
"3942","Kibuk","0.8438658","34.6989977"
"3943","Kima","-1.95","37.25"
"3944","Kima","-1.95","37.25"
"3945","kimaeti","0.6028766","34.4073439"
"3946","Kimang'eti","-1.0833333","35.3833333"
"3947","Kimilili","0.783333","34.716667"
"3948","kimwanga","0.6088826","34.4560097"
"3949","Kiritu","0.1046005","34.7578462"
"3950","Kiritu","0.1046005","34.7578462"
"3951","Kisian","-0.0748716","34.6662951"
"3952","Kisumu","-0.0917016","34.7679568"
"3953","Kocholia","0.655","34.3533333"
"3956","Kombewa","-0.0428065","34.5499677"
"3957","Kondele","-0.0786108","34.7768412"
"3958","Kopsiro","0.8246971","34.5922887"
"3959","Korinda","0.44444","34.1455452"
"3960","Koyonzo","0.4190794","34.4267571"
"3962","Kuywa","0.7722542","34.6412299"
"3963","Lela","-0.0290108","34.6057615"
"3964","Ligingo","0.28578","34.1740538"
"3965","lolwe","-0.1130066","34.7473993"
"3966","Luanda","0.0240007","34.5874448"
"3967","Luanda kotieno","-0.3837086","34.283368"
"3968","Luanda near Maseno","-0.0067175","34.5985158"
"3969","Lubao","0.3343331","34.8134283"
"3970","Lugari","0.6511579","34.8762111"
"3971","Lughari","0.6511579","34.8762111"
"3972","Lugulu","0.6599378","34.7547433"
"3973","Luhano","0.1769914","34.1684918"
"3974","Lukhokhwe","0.7946916","34.8392236"
"3975","Lukoye","0.3427038","34.490853"
"3976","Lukume","0.4140152","34.7358838"
"3979","Lunyu","0.6719101","34.8463154"
"3980","Lunza","0.2386301","34.5533538"
"3981","Lurambi","0.3107576","34.751808"
"3982","Lurhambi","0.2826125","34.754954"
"3984","Lwak","-0.1408126","34.356017"
"3985","lwakhakha","0.8678268","34.4476855"
"3986","Lwandeti","0.6070049","34.8465502"
"3987","lwanndanyi","-3.401944","38.363889"
"3988","Lwanya Center","0.3566615","34.1709252"
"3989","mabanga","0.3233243","34.6301643"
"3991","Madiany","-0.2845021","34.3213172"
"3992","Magada","-1.8996701","36.301039"
"3993","Mageta Island","-0.1336257","34.0112255"
"3994","Mago","0.1155301","34.8175692"
"3995","Mahanga","0.1370286","34.8603769"
"3996","Majengo","0.0412279","34.7174403"
"3998","Makhokho","0.1748019","34.7473011"
"4000","Makunga","0.3027658","34.6232476"
"4001","Malaba","0.636206","34.2782765"
"4002","Malaha","0.6329858","34.7414611"
"4003","Malakisi","0.68","34.42"
"4004","Malanga","0.1337063","34.418091"
"4005","Malava","0.636206","34.2782765"
"4006","Maliki","1.2194333","34.8257375"
"4007","Malinya","0.1970034","34.7312581"
"4008","Mamboleo","-4.5540411","38.2058155"
"4009","Manda","-2.2725033","40.9485906"
"4010","Manyala","0.1309856","34.3326992"
"4011","Manyatta","-0.0862849","34.7823648"
"4012","Manyulia","0.1631447","34.5143062"
"4013","Maragoli","0.0815437","34.7229677"
"4014","Maseno","-0.0067175","34.5985158"
"4015","Matayos","0.36","34.17"
"4016","Mateka","0.54","34.5"
"4017","Matete","0.5629598","34.8058489"
"4019","Matisi","0.620329","34.6953272"
"4020","Matulo","0.6042087","34.7275753"
"4021","Matungu","0.3750774","34.4872856"
"4022","Mau","-0.6114267","35.7406882"
"4023","Mayanja","0.65","34.5166667"
"4024","Mayoni","0.3794896","34.4884604"
"4025","Mbakalo","0.7263844","34.8786668"
"4026","Mbale","1.080556","34.175"
"4027","Mechimeru","0.5022155","34.6519483"
"4029","Mianga","0.5652908","34.390007"
"4030","Milo","0.5307721","34.720843"
"4031","Misikhu","0.718889","34.755"
"4033","Miwani","-0.0602319","34.9768428"
"4034","Mucharage","-0.566667","36.85"
"4035","Mudete","0.1141553","34.7699362"
"4036","Mukhonje","0.6043227","34.8886299"
